name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
同济大学校史馆,40,183383477,,yes,,,,"POLYGON ((121.5022606 31.2858825, 121.5021647 31.2857187, 121.5021165 31.2857165, 121.5021215 31.2856319, 121.5020783 31.2855598, 121.5022214 31.2855007, 121.5024037 31.2858234, 121.5022606 31.2858825))",POINT (121.5022373 31.2856921),624.7,6724.5
,41,183383478,,yes,,,,"POLYGON ((121.496642 31.2880691, 121.4966133 31.2882103, 121.496936 31.2882582, 121.4968895 31.2884868, 121.4974531 31.2885706, 121.4974847 31.2884151, 121.4970808 31.2883551, 121.4971244 31.2881408, 121.496642 31.2880691))",POINT (121.4970452 31.2883289),1819.1,19580.8
汇文楼,42,183383480,,college,,,,"POLYGON ((121.5004673 31.2866563, 121.5004086 31.2865426, 121.5006052 31.2864685, 121.500573 31.2864061, 121.500682 31.286365, 121.500706 31.2864116, 121.5012356 31.286212, 121.5013025 31.2863415, 121.5004673 31.2866563))",POINT (121.5008515 31.2864312),1387.9,14939.4
学五楼,43,183383481,,yes,,,,"POLYGON ((121.4977136 31.2885136, 121.497649 31.2883878, 121.4978954 31.2882953, 121.4979371 31.2883765, 121.4984744 31.2881749, 121.4985363 31.2882956, 121.497909 31.2885203, 121.4978741 31.2884532, 121.4977136 31.2885136))",POINT (121.4980858 31.2883633),1252.5,13481.6
129礼堂,44,183383482,,yes,,,,"POLYGON ((121.5000357 31.2829393, 121.500221 31.2832869, 121.4993958 31.2836083, 121.4993884 31.2835945, 121.49933 31.283485, 121.4993188 31.283464, 121.4999415 31.2832214, 121.4998331 31.2830182, 121.5000357 31.2829393))",POINT (121.4998261 31.2832996),2042.1,21981
,45,183383483,,yes,,,,"POLYGON ((121.4996292 31.2841744, 121.4993578 31.283659, 121.4994721 31.2836151, 121.4995977 31.2838536, 121.5001634 31.283636, 121.5002222 31.2837477, 121.4996583 31.2839646, 121.4997452 31.2841297, 121.4996292 31.2841744))",POINT (121.4997365 31.2838465),1552.3,16709
,46,183383486,,,,pitch,,"POLYGON ((121.4969157 31.2844425, 121.4970806 31.2843781, 121.4972187 31.2846363, 121.4970538 31.2847007, 121.4969157 31.2844425))",POINT (121.4970672 31.2845394),543,5844.4
,47,183383511,,yes,,,,"POLYGON ((121.4984365 31.2866132, 121.4983492 31.2864694, 121.4986479 31.2863368, 121.4987353 31.2864806, 121.4984365 31.2866132))",POINT (121.4985422 31.286475),575.4,6193.1
,48,183383512,,,,pitch,,"POLYGON ((121.4993127 31.2842808, 121.499206 31.2840703, 121.4994772 31.2839699, 121.4995838 31.2841804, 121.4993127 31.2842808))",POINT (121.4993949 31.2841253),715.1,7696.8
,49,183383513,,,,pitch,,"POLYGON ((121.4991588 31.284006, 121.4990521 31.2837955, 121.4993232 31.2836952, 121.4994299 31.2839057, 121.4991588 31.284006))",POINT (121.499241 31.2838506),714.9,7695
,50,183383514,,,,pitch,,"POLYGON ((121.5003521 31.2839944, 121.5003349 31.2839617, 121.5002222 31.2837477, 121.5002006 31.2837067, 121.500394 31.2836323, 121.5005455 31.28392, 121.5003521 31.2839944))",POINT (121.5003731 31.2838133),705.8,7597.4
,51,183383951,,yes,,,,"POLYGON ((121.4986976 31.2869802, 121.4986202 31.2868595, 121.4987956 31.2867774, 121.4988128 31.2868043, 121.4992299 31.286609, 121.4991441 31.2864752, 121.4990807 31.2863763, 121.4990637 31.2863497, 121.4991906 31.2862903, 121.4993765 31.2865802, 121.4993052 31.2866136, 121.4993457 31.2866767, 121.4986976 31.2869802))",POINT (121.4990576 31.286671),1379.7,14851.5
解放楼,52,183383952,,yes,,,,"POLYGON ((121.4985742 31.2839269, 121.4981289 31.2841018, 121.4980523 31.2839595, 121.4976771 31.2841068, 121.4977537 31.2842492, 121.4973021 31.2844266, 121.4972255 31.2842843, 121.4975885 31.2841417, 121.497515 31.284005, 121.4980414 31.2837982, 121.4981149 31.2839349, 121.4984976 31.2837845, 121.4985742 31.2839269))",POINT (121.4978685 31.284057),2550.6,27454.8
瑞安楼,53,183383954,,yes,,,,"POLYGON ((121.4981746 31.2868135, 121.4978145 31.2869849, 121.4976257 31.2866953, 121.4981295 31.2864554, 121.4983187 31.2867455, 121.498241 31.2867825, 121.4982919 31.2868583, 121.4983751 31.2868091, 121.4984462 31.2869241, 121.4982751 31.2869811, 121.4981227 31.2870701, 121.4980516 31.2869551, 121.4982289 31.2868967, 121.4981746 31.2868135))",POINT (121.4980271 31.2867612),2522.5,27151.9
,54,183383955,,yes,,,,"POLYGON ((121.4985857 31.2870886, 121.4982695 31.2872316, 121.4981943 31.2871102, 121.4985106 31.2869672, 121.4985857 31.2870886))",POINT (121.49839 31.2870994),518.4,5579.5
,55,183383956,,yes,,,,"POLYGON ((121.4980047 31.2871779, 121.4980962 31.2871358, 121.4980148 31.2870067, 121.4979233 31.2870489, 121.4980047 31.2871779))",POINT (121.4980098 31.2870923),160.8,1730.3
学苑饮食广场,56,183383957,,yes,restaurant,,,"POLYGON ((121.498093 31.2844486, 121.4987155 31.2841959, 121.4988702 31.2844742, 121.4982476 31.2847269, 121.498093 31.2844486))",POINT (121.4984816 31.2844614),2239.9,24110.3
,57,183383958,,yes,,,,"POLYGON ((121.4971126 31.2861672, 121.4970228 31.2860261, 121.497504 31.2858026, 121.4975938 31.2859437, 121.4971126 31.2861672))",POINT (121.4973083 31.2859849),928,9988.4
