name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
Westgate,21,29127326,,dormitory,,,,"POLYGON ((-71.1037797 42.3554874, -71.1037939 42.3554827, -71.1041622 42.3553616, -71.10410419999999 42.3552653, -71.1040972 42.3552676, -71.10372169999999 42.3553911, -71.1037797 42.3554874))",POINT (-71.103942 42.3553763),403.5,4343.3
Information Technology (W92),22,29127327,,university,,,,"POLYGON ((-71.104534 42.3552898, -71.1042592 42.3547466, -71.1047891 42.354599, -71.104872 42.3547706, -71.1048316 42.3547811, -71.1048552 42.3548363, -71.10492170000001 42.3551017, -71.104534 42.3552898))",POINT (-71.104619 42.3549234),2541.5,27356.4
MIT Police (W91),23,29127330,,university,,,,"POLYGON ((-71.1040658 42.3541514, -71.1041306 42.3542803, -71.1042259 42.3542541, -71.1044409 42.354681, -71.1047082 42.3546075, -71.1044955 42.3541852, -71.1046491 42.354143, -71.1045819 42.3540095, -71.1040658 42.3541514))",POINT (-71.1044268 42.3543249),1887.8,20320.1
600 Memorial Drive,24,29127337,,university,,,,"POLYGON ((-71.106275 42.3540176, -71.1070071 42.3540427, -71.1070168 42.3538876, -71.1062848 42.3538625, -71.106275 42.3540176))",POINT (-71.1066459 42.3539526),1040.5,11200.1
,25,29127339,,warehouse,,,,"POLYGON ((-71.10699390000001 42.3545993, -71.1071603 42.354517, -71.10703049999999 42.3543737, -71.10685669999999 42.3544596, -71.10699390000001 42.3545993))",POINT (-71.10700989999999 42.3544869),322.8,3474.3
Westgate,26,29127348,,dormitory,,,,"POLYGON ((-71.1033429 42.355646, -71.10309220000001 42.3552315, -71.1030859 42.3552204, -71.1029576 42.3552627, -71.1032147 42.3556884, -71.1033429 42.355646))",POINT (-71.1031502 42.3554545),597.9,6436.3
Westgate,27,29127349,,dormitory,,,,"POLYGON ((-71.1034372 42.3557284, -71.103379 42.3556356, -71.10375519999999 42.3555066, -71.1037709 42.3555317, -71.10381340000001 42.3555994, -71.1034372 42.3557284))",POINT (-71.1035962 42.3556175),387.9,4175.1
W35 Zesiger Sports & Fitness Center,28,29127389,,university,,,,"POLYGON ((-71.09632139999999 42.3588525, -71.095978 42.358307, -71.095669 42.3584149, -71.0953772 42.3585417, -71.0951798 42.3586686, -71.0953171 42.3588208, -71.09530770000001 42.3588483, -71.09531200000001 42.3588908, -71.0953298 42.3589289, -71.0953561 42.3589671, -71.0953794 42.3589909, -71.0954084 42.3590116, -71.0954373 42.3590301, -71.0954825 42.3591145, -71.09550520000001 42.3591473, -71.0961053 42.3588484, -71.0961669 42.3589159, -71.09620769999999 42.3588991, -71.09632139999999 42.3588525))",POINT (-71.095738 42.3587192),4707.9,50675.4
du Pont Athletic Gymnasium,29,29127393,,university,,,,"POLYGON ((-71.0946914 42.3596048, -71.094842 42.3595538, -71.0948562 42.3595767, -71.09553440000001 42.3593468, -71.0955589 42.3593865, -71.0957011 42.3596173, -71.0950388 42.3598457, -71.0950531 42.3598682, -71.09506 42.3598706, -71.0950644 42.3598741, -71.09506709999999 42.3598784, -71.0950677 42.359883, -71.09506639999999 42.3598877, -71.0950631 42.3598917, -71.0950582 42.3598948, -71.09505230000001 42.3598965, -71.095046 42.3598968, -71.0950395 42.3598955, -71.09503410000001 42.3598927, -71.0948525 42.3599544, -71.0948089 42.3598844, -71.0947843 42.3598928, -71.0947548 42.3598456, -71.0947826 42.3598361, -71.0947226 42.3597401, -71.0946963 42.3597491, -71.0946679 42.3597037, -71.09469319999999 42.359695, -71.0946471 42.3596218, -71.0946914 42.3596048))",POINT (-71.0951618 42.3596409),2795.0,30085.0
36,30,29127425,,university,,,,"POLYGON ((-71.0919076 42.3614774, -71.0919257 42.3615072, -71.0914736 42.361657, -71.0914605 42.3616355, -71.0914348 42.361644, -71.0913765 42.3615478, -71.09136119999999 42.3615225, -71.0913424 42.3614915, -71.0913674 42.3614833, -71.0913311 42.3614234, -71.0914528 42.3613832, -71.0914858 42.3613723, -71.0915105 42.3613641, -71.0918801 42.361242, -71.09188210000001 42.3612415, -71.0919025 42.3612731, -71.091962 42.3613668, -71.0919076 42.3614774))",POINT (-71.0916546 42.3614523),1384.7,14904.7
