name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
,69,24412760,210,211,,176.72991582744083,,,,railway,30,"LINESTRING (136.9631252 35.00664, 136.9633717 35.0063227, 136.9637306 35.0058509, 136.963947 35.005576, 136.9641657 35.0052985)",,0
JR,70,24412763,208,10385,,1647.070502076485,,,,railway,30,"LINESTRING (136.9684734 34.9975006, 136.9691359 34.9962815, 136.9694893 34.9956915, 136.9697983 34.9951276, 136.9701936 34.9943078, 136.970454 34.993934, 136.970653 34.993383, 136.97085 34.992652, 136.970998 34.991944, 136.971188 34.99096, 136.971223 34.990488, 136.971273 34.990028, 136.971343 34.989064, 136.971442 34.987597, 136.9715295 34.9855195, 136.9716355 34.983852, 136.9716907 34.9831184)",,0
JR,71,24412763,10385,10384,,39.76120128613857,,,,railway,30,"LINESTRING (136.9716907 34.9831184, 136.971754 34.9827646)",,0
JR,72,24412763,10384,10389,,335.50627876989824,,,,railway,30,"LINESTRING (136.971754 34.9827646, 136.9717931 34.9822642, 136.9718274 34.9818044, 136.9718973 34.9808226, 136.9719441 34.9801673, 136.9719776 34.9797529)",,0
JR,73,24412763,10389,10390,,73.30166662985691,,,,railway,30,"LINESTRING (136.9719776 34.9797529, 136.9719835 34.9790937)",,0
JR,74,24412763,10390,3126,,3758.0976879890877,,,,railway,30,"LINESTRING (136.9719835 34.9790937, 136.972042 34.9782853, 136.9721683 34.9764916, 136.9723221 34.9748142, 136.9724399 34.973574, 136.9726055 34.9715819, 136.9727369 34.9698026, 136.9728546 34.968261, 136.9729102 34.9674196, 136.9730579 34.9651495, 136.9732334 34.9628663, 136.9732437 34.962591, 136.9732609 34.9623997, 136.9732714 34.9622717, 136.9733022 34.9619779, 136.9733286 34.9616934, 136.9734166 34.9604175, 136.9734887 34.9595039, 136.973526 34.9589877, 136.9735492 34.9582618, 136.9735327 34.9573468, 136.9734727 34.9568058, 136.9733915 34.9563805, 136.9733039 34.9559277, 136.9731509 34.9553706, 136.9729727 34.9548352, 136.9726502 34.9540649, 136.9709673 34.9503378, 136.9704093 34.9491484, 136.9694583 34.9470404, 136.9689522 34.9459773)",,0
JR,75,24412763,3126,5842,,2423.9885067888727,,,,railway,30,"LINESTRING (136.9689522 34.9459773, 136.968757 34.9455523, 136.9671507 34.9420104, 136.9669649 34.9416103, 136.9661085 34.9397695, 136.9654853 34.9383872, 136.9651869 34.9377242, 136.9648206 34.9369051, 136.9646129 34.936371, 136.9643337 34.9356054, 136.9641327 34.9347842, 136.9639832 34.9339981, 136.9638377 34.9332358, 136.9636325 34.9321391, 136.9629459 34.9286528, 136.9622136 34.9249915)",,0
JR,76,24412766,209,5695,,270.47048602443215,,,,railway,30,"LINESTRING (136.9618659 35.0087042, 136.9614703 35.0093793, 136.9610355 35.0101275, 136.9605804 35.0108969)",,0
JR,77,24458377,236,6940,,676.5465565573967,,,,railway,30,"LINESTRING (137.0967421 35.3547314, 137.0964196 35.3550704, 137.0959886 35.3555234, 137.0959639 35.3555494, 137.0947863 35.3568015, 137.094561 35.3570055, 137.0941922 35.3573178, 137.0932796 35.3581359, 137.0924944 35.35889, 137.0919646 35.3593988)",,0
JR,78,24458378,232,254,,47.422781396948004,,,,railway,30,"LINESTRING (137.0721196 35.3820762, 137.0719602 35.3824824)",,0
JR,79,24458379,6733,6732,,130.07506737975484,,130,,railway,30,"LINESTRING (137.1260001 35.3379574, 137.1258111 35.3377856, 137.1255878 35.3376085, 137.1253873 35.3374625, 137.125192 35.3373434, 137.1249313 35.3371824)",,0
JR,80,24458379,6732,6729,,110.6677238344162,,130,,railway,30,"LINESTRING (137.1249313 35.3371824, 137.1243392 35.336885, 137.1238946 35.3366577)",,0
JR,81,24458379,6729,6727,,106.61277508176738,,130,,railway,30,"LINESTRING (137.1238946 35.3366577, 137.1235043 35.3364682, 137.122874 35.3361824)",,0
JR,82,24458380,254,6944,,89.28833036516221,,,,railway,30,"LINESTRING (137.0719602 35.3824824, 137.0716655 35.3832486)",,0
JR,83,24458380,6944,255,,81.31731284422358,,,,railway,30,"LINESTRING (137.0716655 35.3832486, 137.0715138 35.3836339, 137.0713976 35.3839465)",,0
JR,84,24458380,255,258,,1280.2233054300011,,,,railway,30,"LINESTRING (137.0713976 35.3839465, 137.0713008 35.3841832, 137.0711969 35.3844191, 137.0710225 35.3847278, 137.070915 35.3848897, 137.0699754 35.3862634, 137.0695064 35.3869204, 137.0693266 35.387185, 137.0690894 35.3874533, 137.0687988 35.3877059, 137.0686092 35.3878487, 137.0683762 35.3879927, 137.0675608 35.3884007, 137.06737 35.388509, 137.0670382 35.3887383, 137.0668127 35.3889354, 137.0667226 35.3890294, 137.0665109 35.3892686, 137.0653161 35.3907194, 137.065102 35.390975, 137.0649093 35.3912234, 137.0647535 35.3914644, 137.0646044 35.3917345, 137.0645232 35.391911, 137.0639666 35.3932509, 137.0638782 35.3934346)",,0
JR,85,24458381,252,6946,,1655.4539856307115,,,,railway,30,"LINESTRING (137.0591428 35.4125205, 137.0590558 35.4122785, 137.0590135 35.412129, 137.058984 35.411998, 137.0589604 35.411856, 137.0589538 35.4117922, 137.0589409 35.4116674, 137.0589401 35.4115002, 137.0589516 35.4113475, 137.058973 35.4111865, 137.059021 35.410912, 137.0595894 35.4083867, 137.0602506 35.4054022, 137.0606556 35.4035698, 137.0607981 35.4029375, 137.0609376 35.4023093, 137.0609892 35.4021154, 137.0610452 35.4019264, 137.061199 35.401518, 137.0621124 35.3993513, 137.0622839 35.3989163, 137.0623971 35.3985568, 137.0624502 35.3983685, 137.0625457 35.3979952)",,0
JR,86,24458382,240,230,,84.44399820087422,,,,railway,30,"LINESTRING (137.1004297 35.3491132, 137.1000127 35.3497922)",,0
JR,87,24458384,264,6899,,1002.9036053501704,,,,railway,30,"LINESTRING (137.053779 35.4333893, 137.0540517 35.4329081, 137.0541444 35.4327281, 137.0544539 35.4320997, 137.0546752 35.4315753, 137.0549187 35.4309057, 137.0551089 35.4303019, 137.0552513 35.4297367, 137.0553354 35.429345, 137.055476 35.428522, 137.0555247 35.4279169, 137.0555601 35.4272307, 137.0555576 35.4268367, 137.0554659 35.4247048, 137.0554638 35.4245901)",,0
JR,88,24458384,6899,261,,227.0355518452007,,,,railway,30,"LINESTRING (137.0554638 35.4245901, 137.0554606 35.4242787, 137.0554457 35.4236439, 137.0553993 35.4225491)",,0
JR,89,24458385,229,231,,2518.7876996768778,,,,railway,30,"LINESTRING (137.0891623 35.3637433, 137.0890827 35.3639221, 137.0889885 35.3640956, 137.0888637 35.364303, 137.0888182 35.3643591, 137.0887474 35.3644465, 137.0886415 35.3645679, 137.0884895 35.3647167, 137.0882874 35.3648933, 137.0881802 35.3649715, 137.0880659 35.3650452, 137.0878932 35.3651536, 137.0877322 35.3652394, 137.0875586 35.3653204, 137.0873953 35.3653879, 137.0872286 35.3654461, 137.0869986 35.3655128, 137.0867645 35.3655678, 137.0864873 35.365614, 137.0854877 35.3657433, 137.0849761 35.3658186, 137.0847603 35.3658541, 137.0846276 35.3658803, 137.0844653 35.3659191, 137.08435 35.3659519, 137.0840722 35.3660453, 137.0831802 35.3663636, 137.081866 35.3668325, 137.0816704 35.3669149, 137.0814262 35.3670358, 137.0812502 35.3671342, 137.0810931 35.3672408, 137.0809268 35.3673682, 137.0807653 35.3675073, 137.0806023 35.3676736, 137.0805327 35.3677568, 137.0804628 35.3678417, 137.080355 35.3679965, 137.080181 35.3682827, 137.0793698 35.3697417, 137.0791746 35.3700016, 137.0790567 35.3701381, 137.0788614 35.3703245, 137.0787334 35.3704368, 137.0785579 35.3705551, 137.0783499 35.3706949, 137.0777933 35.3710055, 137.0775895 35.3711225, 137.0773691 35.3712602, 137.0771223 35.3714525, 137.0768905 35.3716734, 137.076722 35.3718752, 137.0766105 35.3720312, 137.076483 35.3722412, 137.0763582 35.3725116, 137.076231 35.3728567, 137.076029 35.3734354, 137.0756555 35.374503, 137.0750306 35.376261, 137.0749072 35.3766229, 137.0747575 35.3769785, 137.0745967 35.3772953, 137.0744767 35.3774971, 137.0742419 35.3778482, 137.0731932 35.3794906, 137.0730402 35.3797796, 137.0729019 35.3800662, 137.0728458 35.3801825)",,0
JR,90,24458385,231,232,,220.62215460672235,,,,railway,30,"LINESTRING (137.0728458 35.3801825, 137.0722805 35.3816567, 137.0721196 35.3820762)",,0
JR,91,24458386,265,6819,,41.24629950224482,,,,railway,30,"LINESTRING (137.0262548 35.4449347, 137.0264004 35.4449318, 137.02671 35.4449262)",,0
JR,92,24458386,6819,239,,1709.6228530576655,,,,railway,30,"LINESTRING (137.02671 35.4449262, 137.0277587 35.4449073, 137.028578 35.4448925, 137.0325717 35.4448296, 137.0336267 35.4448119, 137.03417 35.4448127, 137.0346978 35.4448403, 137.0360538 35.4449467, 137.0410536 35.4453489, 137.0416227 35.4453972, 137.042101 35.445408, 137.0425693 35.4453767, 137.0428093 35.4453456, 137.0430531 35.4453054, 137.0434356 35.4452156, 137.0435935 35.4451684, 137.0437816 35.4451069, 137.044019 35.4450151, 137.0441766 35.4449461, 137.0443748 35.4448527, 137.0446634 35.4446906, 137.0448274 35.4445828, 137.0449483 35.4444978, 137.0451814 35.4443156)",,0
JR,93,24458387,258,257,,85.04569857252622,,,,railway,30,"LINESTRING (137.0638782 35.3934346, 137.0636001 35.3940334, 137.0635605 35.3941537)",,0
JR,94,24458388,238,228,,65.84971438958925,,,,railway,30,"LINESTRING (137.0901872 35.3612766, 137.0900919 35.361434, 137.0900309 35.3615572, 137.0900074 35.3616046, 137.0899087 35.3618229)",,0
JR,95,24458389,268,6919,,369.09703467308367,,,,railway,30,"LINESTRING (137.0214458 35.4453644, 137.0204054 35.4454401, 137.0195461 35.4455255, 137.0190052 35.4455799, 137.018478 35.4456334, 137.0178889 35.4456966, 137.017674 35.4457293, 137.0174058 35.4457796)",,0
JR,96,24458389,6919,6920,,24.57435938956961,,,,railway,30,"LINESTRING (137.0174058 35.4457796, 137.0171419 35.4458308)",,0
JR,97,24458389,6920,298,,37.94480613801315,,,,railway,30,"LINESTRING (137.0171419 35.4458308, 137.0167344 35.4459098)",,0
JR,98,24458390,261,246,,129.76734916427606,,,,railway,30,"LINESTRING (137.0553993 35.4225491, 137.0553488 35.4213828)",,0
JR,99,24458391,6720,249,,266.6302041842565,,,,railway,30,"LINESTRING (137.1186959 35.3342164, 137.1178913 35.3337626, 137.117186 35.3333624, 137.1166091 35.3329921, 137.1163108 35.3328164)",,0
JR,100,24458391,249,6711,,71.14637136943743,,,,railway,30,"LINESTRING (137.1163108 35.3328164, 137.1156561 35.3324641)",,0
JR,101,24458391,6711,248,,26.707015442900186,,,,railway,30,"LINESTRING (137.1156561 35.3324641, 137.1154121 35.3323297)",,0
