name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,19,363855764,,residential,,,,"POLYGON ((139.7225804 35.5639106, 139.7225791 35.5638673, 139.722718 35.5638645, 139.7227194 35.5639078, 139.7225804 35.5639106))",POINT (139.7226492 35.5638876),60.5,651.3
,20,363855767,,yes,,,,"POLYGON ((139.7227579 35.5638758, 139.7227604 35.563913, 139.7228048 35.563911, 139.7228022 35.5638737, 139.7227579 35.5638758))",POINT (139.7227813 35.5638934),16.7,179.3
,21,363866812,,yes,,,,"POLYGON ((139.7240855 35.5635173, 139.7241536 35.5635167, 139.7241525 35.5634349, 139.7240844 35.5634355, 139.7240855 35.5635173))",POINT (139.724119 35.5634761),56.0,602.7
,22,363866813,,yes,,,,"POLYGON ((139.7240861 35.5636127, 139.7240825 35.5635407, 139.7241603 35.5635381, 139.7241639 35.5636102, 139.7240861 35.5636127))",POINT (139.7241232 35.5635754),56.4,607.4
,23,363866814,,yes,,,,"POLYGON ((139.7241857 35.5635229, 139.7241861 35.5634341, 139.724256 35.5634343, 139.7242556 35.5635231, 139.7241857 35.5635229))",POINT (139.7242208 35.5634786),62.4,671.5
,24,363866815,,yes,,,,"POLYGON ((139.7241888 35.5636143, 139.7241899 35.5635408, 139.7242637 35.5635415, 139.7242626 35.563615, 139.7241888 35.5636143))",POINT (139.7242262 35.5635779),54.5,586.9
,25,363866816,,yes,,,,"POLYGON ((139.7241812 35.563795, 139.7241827 35.5636854, 139.724288 35.5636864, 139.7242865 35.563796, 139.7241812 35.563795))",POINT (139.7242346 35.5637407),116.0,1248.7
,26,363866817,,yes,,,,"POLYGON ((139.7241936 35.5636704, 139.7241927 35.5636356, 139.7242716 35.5636342, 139.7242725 35.563669, 139.7241936 35.5636704))",POINT (139.7242326 35.5636523),27.6,297.2
,27,363866818,,yes,,,,"POLYGON ((139.7240928 35.5637827, 139.724087 35.5636876, 139.7241586 35.5636847, 139.7241644 35.5637798, 139.7240928 35.5637827))",POINT (139.7241257 35.5637337),68.6,738.5
,28,363866819,,yes,,,,"POLYGON ((139.7241534 35.5636381, 139.7240989 35.5636359, 139.7240972 35.5636637, 139.7241517 35.5636659, 139.7241534 35.5636381))",POINT (139.7241253 35.5636509),15.3,164.3
,29,363867466,,yes,,,,"POLYGON ((139.7235503 35.5638256, 139.7235516 35.5637475, 139.7236435 35.5637486, 139.7236421 35.5638266, 139.7235503 35.5638256))",POINT (139.7235969 35.5637871),72.1,775.7
あすとウィズ,30,445132386,,yes,,,,"POLYGON ((139.7233146 35.5612988, 139.7235349 35.5611988, 139.7237019 35.5611231, 139.7240902 35.5616897, 139.7238495 35.5617989, 139.7237107 35.5615964, 139.7235641 35.5616629, 139.7233146 35.5612988))",POINT (139.7237017 35.5614572),2500.3,26913.5
,31,452098014,,,grave_yard,,,"POLYGON ((139.7226247 35.5599864, 139.7228853 35.5600221, 139.7229423 35.5600486, 139.7230937 35.5602566, 139.7228902 35.5603255, 139.7226272 35.5603334, 139.7226247 35.5599864))",POINT (139.7228135 35.560174),1206.6,12987.6
,32,667348970,,yes,,,,"POLYGON ((139.7256272 35.5594111, 139.7256546 35.5594645, 139.7257204 35.5594438, 139.7257019 35.559405, 139.7256823 35.5594112, 139.7256754 35.5593963, 139.7256272 35.5594111))",POINT (139.7256729 35.5594297),38.0,409.4
