name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,17,555601798,,,,park,,"POLYGON ((114.0300463 22.6172526, 114.0319134 22.6150484, 114.031887 22.6149128, 114.0295378 22.6129511, 114.0293133 22.61296, 114.0276287 22.6154794, 114.0268219 22.6166693, 114.0268252 22.6166896, 114.0268418 22.616795, 114.0269661 22.6169203, 114.0275867 22.6160089, 114.0280401 22.6159528, 114.0291181 22.6164042, 114.0300463 22.6172526))",POINT (114.0296484 22.6151422),115477,1242983.3
,18,556678394,,retail,,,,"POLYGON ((114.0264301 22.6122942, 114.0264545 22.6123146, 114.0265496 22.6123941, 114.0266013 22.6124374, 114.0270932 22.6128489, 114.027235 22.6129675, 114.0279268 22.6122628, 114.0271221 22.6115894, 114.0264301 22.6122942))",POINT (114.0271785 22.6122785),11752.5,126502.6
,19,556678397,,retail,,,,"POLYGON ((114.0263537 22.6126901, 114.0262665 22.6127791, 114.0267589 22.6131902, 114.0268681 22.6130786, 114.0270932 22.6128489, 114.0266013 22.6124374, 114.0263537 22.6126901))",POINT (114.0266799 22.6128138),3477.2,37427.8
白石龙音乐公园,20,701096491,,,,park,,"POLYGON ((114.0312362 22.6014923, 114.0314862 22.6009026, 114.0315054 22.6007468, 114.031606 22.5999294, 114.0317294 22.5994012, 114.0319192 22.5990119, 114.0323446 22.5985225, 114.0328665 22.5981123, 114.0332761 22.5979103, 114.0336008 22.5977303, 114.0340414 22.5976444, 114.0344959 22.5976042, 114.0348222 22.5976215, 114.0353837 22.5977527, 114.0355029 22.5977985, 114.0356512 22.5978584, 114.0358291 22.5979778, 114.0362197 22.5982443, 114.0365983 22.5985191, 114.0368372 22.5987242, 114.0367349 22.5988253, 114.0362968 22.5992583, 114.0348213 22.6007166, 114.0319923 22.6036018, 114.0312362 22.6014923))",POINT (114.0335809 22.6000185),194003.6,2088235.7
逸秀公园,21,701096492,,,,park,,"POLYGON ((114.0290268 22.6066087, 114.0283076 22.6061152, 114.028435 22.6059318, 114.0280169 22.6056387, 114.0288464 22.6036876, 114.0291853 22.6029497, 114.029505 22.6026673, 114.0303455 22.6052056, 114.0290268 22.6066087))",POINT (114.0292151 22.604845),54807.5,589942.1
深圳外国语学校龙华分校,22,701096493,,,school,,,"POLYGON ((114.0282329 22.604139, 114.0266886 22.6032, 114.0274975 22.6018091, 114.0276225 22.601878, 114.0283415 22.6022742, 114.0286802 22.6021576, 114.0289345 22.6025573, 114.0282329 22.604139))",POINT (114.0278605 22.6029315),33184,357189.6
,23,704237436,,yes,shelter,,,"POLYGON ((114.028905 22.6056543, 114.0289066 22.6056065, 114.0289334 22.6055988, 114.0289348 22.6055569, 114.028979 22.6055582, 114.0289774 22.6056069, 114.0289584 22.6056064, 114.0289567 22.6056558, 114.028905 22.6056543))",POINT (114.0289426 22.6056081),54.4,586
,24,704237437,,,waste_transfer_station,,,"POLYGON ((114.0282802 22.6060858, 114.0280507 22.6059292, 114.028173 22.6057765, 114.0284025 22.6059331, 114.0282802 22.6060858))",POINT (114.0282266 22.6059311),616.6,6636.9
,25,705362084,,yes,,,,"POLYGON ((114.0325302 22.6006342, 114.0326551 22.6006774, 114.0327331 22.6005374, 114.0326061 22.6004777, 114.0325728 22.6005464, 114.0325302 22.6006342))",POINT (114.0326307 22.6005804),257.5,2771.3
公园服务中心,26,705362088,,yes,,,,"POLYGON ((114.0335464 22.6002901, 114.0336289 22.6003601, 114.0337694 22.6003539, 114.0337605 22.6002572, 114.0338073 22.6002201, 114.0337627 22.6001892, 114.0337649 22.5999278, 114.0336579 22.5999319, 114.0336512 22.6001831, 114.0335464 22.6002901))",POINT (114.0336944 22.600171),668.5,7195.4
,27,705366533,,yes,,,,"POLYGON ((114.0313848 22.6012427, 114.0319434 22.6014974, 114.0321488 22.6010967, 114.0315806 22.6008427, 114.0313848 22.6012427))",POINT (114.0317651 22.6011696),3146.7,33870.7
,28,705642510,,,,pitch,,"POLYGON ((114.0291842 22.6033167, 114.0293353 22.6033312, 114.0293425 22.6032677, 114.0293665 22.6030563, 114.0292153 22.6030417, 114.0291842 22.6033167))",POINT (114.0292753 22.6031865),478,5144.7
公园服务中心,29,705642511,,yes,,,,"POLYGON ((114.0294148 22.603367, 114.0294205 22.6032875, 114.0294289 22.6031731, 114.0294903 22.6031754, 114.0294762 22.6033705, 114.0294148 22.603367))",POINT (114.0294526 22.6032715),136.4,1468.4
,30,705642520,,yes,shelter,,,"POLYGON ((114.0291871 22.6047802, 114.0292166 22.60479, 114.0292527 22.6046973, 114.0292232 22.6046875, 114.0291871 22.6047802))",POINT (114.0292199 22.6047387),35.1,378.2
,31,706013105,,commercial,,,,"POLYGON ((114.0366195 22.6042979, 114.0364436 22.6040855, 114.0375758 22.6032693, 114.0377743 22.6034775, 114.0366195 22.6042979))",POINT (114.0371068 22.6037804),4478.7,48208.2
HBC汇隆中心,32,706973057,,commercial,,,,"POLYGON ((114.0271818 22.6133915, 114.0275311 22.6136808, 114.0278609 22.6133415, 114.0275116 22.6130522, 114.0271818 22.6133915))",POINT (114.0275213 22.6133665),2433.7,26196
深圳汇德大厦,33,706973058,,commercial,,,,"POLYGON ((114.0262424 22.6163248, 114.0257532 22.6160263, 114.025902 22.6158185, 114.0263912 22.6161168, 114.0262424 22.6163248))",POINT (114.0260722 22.6160716),1662.1,17890.7
新城CBD商务中心,34,706973059,,commercial,,,,"POLYGON ((114.0259215 22.6154854, 114.0255979 22.6152219, 114.025885 22.6149215, 114.0262085 22.6151851, 114.0259215 22.6154854))",POINT (114.0259032 22.6152035),1966.1,21163.1
彩悦大厦,35,706974878,,commercial,,,,"POLYGON ((114.0272888 22.6181268, 114.0274784 22.6182073, 114.0275164 22.6181303, 114.0278729 22.6183439, 114.0279602 22.6182528, 114.0288516 22.61875, 114.0289199 22.618645, 114.0275202 22.6179377, 114.027414 22.6179517, 114.0272888 22.6181268))",POINT (114.0280139 22.6182823),2689.2,28946.8
民治公园,36,706976439,,,,park,,"POLYGON ((114.0294251 22.6221998, 114.0312458 22.622725, 114.0314014 22.6224554, 114.0298765 22.6208938, 114.0294858 22.6217411, 114.0294251 22.6221998))",POINT (114.0302873 22.6219436),19320,207958.9
