name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,0,276562411,,0,,,runway,1,103.9542393,30.5940772,,,
,1,9821761874,,,,,runway,0,103.9537595,30.5929986,,,
,2,1819120986,,,,,runway,0,103.9492068,30.5832257,,,
,3,1819120801,,,,,runway,0,103.947539,30.5796472,,,
,4,6261872040,,,,,runway,0,103.9463523,30.5770932,,,
,5,1819121045,,,,,runway,0,103.9458339,30.5759777,,,
,6,436603653,,,,,secondary,0,103.9594496,30.5825148,,,
,7,4218318022,,,,,secondary,0,103.9561284,30.5798702,,,
,8,4218317832,,,,,secondary,0,103.9577552,30.5788854,,,
,9,436603751,,,,,secondary,0,103.9586037,30.5801871,,,
,10,8694260998,,,,,secondary,0,103.9592273,30.5805542,,,
,11,7958559561,,,,,runway,0,103.9447874,30.5737325,,,
,12,6261870455,,,,,taxiway,0,103.9446243,30.5705214,,,
,13,3820701214,,,,,taxiway,0,103.944751,30.5690625,,,
,14,1819121497,,,,,taxiway,0,103.9523567,30.5815508,,,
,15,6261871658,,,,,taxiway,0,103.9526783,30.5814402,,,
,16,436604236,,,,,taxiway,0,103.953229,30.5812595,,,
,17,3820911267,,,,,taxiway,0,103.9534668,30.5811827,,,
,18,3820911258,,,,,taxiway,0,103.9538041,30.5810655,,,
,19,3820910553,,,,,taxiway,0,103.9539916,30.5810085,,,
,20,3820910545,,,,,taxiway,0,103.9543895,30.58086,,,
,21,3820910541,,,,,taxiway,0,103.954475,30.5808317,,,
,22,1819120949,,,,,parking_position,0,103.9547476,30.5807324,,,
,23,7959254280,,23,,,taxiway,-1,103.9550857,30.5806105,,,
,24,7958856441,,,,,taxiway,0,103.9501429,30.5823371,,,
,25,436604274,,,,,taxiway,0,103.9515008,30.5835715,,,
,26,1819121301,,26,,,taxiway,1,103.9429203,30.5794447,,,
,27,7959057826,,,,,taxiway,0,103.9429178,30.5789775,,,
,28,7959057820,,,,,taxiway,0,103.9429167,30.57878,,,
,29,7959057835,,,,,taxiway,0,103.9429156,30.5785757,,,
,30,7959057828,,,,,taxiway,0,103.9429146,30.5783886,,,
,31,7959057843,,,,,taxiway,0,103.9429127,30.5781704,,,
,32,1819120837,,,,,taxiway,0,103.9429526,30.578018,,,
,33,436604304,,,,,taxiway,0,103.9453369,30.5703308,,,
,34,6261870460,,,,,taxiway,0,103.9455188,30.5703944,,,
,35,6261870451,,,,,taxiway,0,103.9457937,30.5703976,,,
,36,6406943216,,,,,taxiway,0,103.9459211,30.5703557,,,
,37,6406943217,,,,,taxiway,0,103.9461179,30.5699885,,,
,38,436604403,,,,,taxiway,0,103.9516383,30.5856506,,,
,39,6261871591,,,,,taxiway,0,103.952117,30.5856612,,,
,40,436604406,,,,,taxiway,0,103.9524237,30.5855481,,,
,41,6261871598,,,,,taxiway,0,103.9528058,30.5854146,,,
,42,3820864369,,,,,taxiway,0,103.9528625,30.5853956,,,
,43,436604410,,,,,taxiway,0,103.9530608,30.5849821,,,
,44,7958856193,,,,,taxiway,0,103.9530036,30.5867943,,,
,45,436604489,,,,,taxiway,0,103.9530163,30.5868213,,,
,46,3820864434,,,,,taxiway,0,103.953493,30.5869946,,,
,47,436604495,,,,,taxiway,0,103.9536083,30.5869574,,,
,48,7958856206,,,,,taxiway,0,103.9539272,30.5868448,,,
,49,6261872063,,,,,taxiway,0,103.9542561,30.5867287,,,
,50,6261871547,,,,,taxiway,0,103.9543647,30.5866933,,,
,51,6261871553,,,,,taxiway,0,103.9550125,30.5864907,,,
,52,3820864414,,,,,taxiway,0,103.9555965,30.5864134,,,
,53,1819120810,,,,,taxiway,0,103.9557809,30.5863488,,,
,54,7958844124,,,,,taxiway,0,103.9560017,30.586271,,,
,55,6261872057,,,,,taxiway,0,103.9562668,30.5861776,,,
,56,3820864402,,,,,taxiway,0,103.9563157,30.5861596,,,
,57,3820864389,,,,,taxiway,0,103.9570396,30.5859146,,,
,58,3820864380,,,,,taxiway,0,103.9575327,30.5857449,,,
,59,7958844157,,,,,taxiway,0,103.9576712,30.5856987,,,
,60,1819121351,,60,,,taxiway,-1,103.9578666,30.5856334,,,
,61,3820864422,,,,,taxiway,0,103.9537905,30.5865511,,,
,62,6261871590,,,,,taxiway,0,103.9533309,30.5855674,,,
,63,6261871572,,,,,taxiway,0,103.9532001,30.5852774,,,
,64,6261871583,,,,,taxiway,0,103.9530828,30.5850221,,,
,65,6261871608,,,,,taxiway,0,103.9528472,30.5845322,,,
,66,436604511,,,,,taxiway,0,103.9527253,30.5842685,,,
,67,6261871599,,,,,taxiway,0,103.9525931,30.5839825,,,
,68,6261871642,,,,,taxiway,0,103.9517315,30.5821375,,,
,69,436604261,,,,,taxiway,0,103.9515849,30.5818319,,,
,70,6261871633,,,,,taxiway,0,103.9514596,30.5815505,,,
