name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
unknow,26,262755135,,yes,,,,"POLYGON ((103.9689601 30.7753083, 103.9694361 30.7753914, 103.9695856 30.7751797, 103.9691912 30.7749877, 103.9689601 30.7753083))",POINT (103.9692782 30.7752122),1505.9,16209
,27,262755138,,,,track,,"POLYGON ((103.9703966 30.7772479, 103.9703909 30.7773034, 103.9704058 30.7773577, 103.9704397 30.7774053, 103.9704893 30.7774413, 103.9705495 30.7774622, 103.9706143 30.7774658, 103.9706771 30.7774518, 103.9710828 30.7770958, 103.9711146 30.7770479, 103.9711277 30.7769939, 103.9711208 30.776939, 103.9710946 30.7768886, 103.9710516 30.7768476, 103.9709959 30.77682, 103.9709331 30.7768084, 103.9708692 30.7768141, 103.9703966 30.7772479))",POINT (103.9707655 30.7771415),2794.1,30075.9
,28,262755141,,yes,,,,"POLYGON ((103.9677885 30.7750896, 103.9686602 30.7752453, 103.9689364 30.7748449, 103.9685372 30.7746391, 103.9684013 30.7748541, 103.9680755 30.7746762, 103.9677885 30.7750896))",POINT (103.9683864 30.7749586),4305.1,46340.1
轮滑俱乐部,29,263391384,,,,pitch,,"POLYGON ((103.9832064 30.760056, 103.983468 30.7600557, 103.9834673 30.7595803, 103.9832056 30.7595806, 103.9832064 30.760056))",POINT (103.9833368 30.7598181),1319.3,14200.5
,30,263479297,,apartments,,,,"POLYGON ((103.9708964 30.772828, 103.9712438 30.772991, 103.9713034 30.7728973, 103.970956 30.7727343, 103.9708964 30.772828))",POINT (103.9710999 30.7728627),448.2,4824.6
,31,263479298,,apartments,,,,"POLYGON ((103.9677326 30.7737023, 103.9683534 30.7740754, 103.9684255 30.7739869, 103.9678047 30.7736138, 103.9677326 30.7737023))",POINT (103.9680791 30.7738446),867.9,9341.9
,32,263479299,,apartments,,,,"POLYGON ((103.9694895 30.7729017, 103.9698337 30.7730785, 103.9698913 30.7729958, 103.9695471 30.7728189, 103.9694895 30.7729017))",POINT (103.9696904 30.7729487),410.1,4414
,33,263479301,,apartments,,,,"POLYGON ((103.9700859 30.7736073, 103.9701778 30.7736517, 103.9704801 30.7731902, 103.9703882 30.7731458, 103.9700859 30.7736073))",POINT (103.970283 30.7733988),592.1,6373.3
,34,263479302,,apartments,,,,"POLYGON ((103.9694619 30.774569, 103.9695616 30.7746215, 103.9698109 30.774272, 103.9697112 30.7742195, 103.9694619 30.774569))",POINT (103.9696364 30.7744205),508.3,5471.4
,35,263479303,,apartments,,,,"POLYGON ((103.970771 30.7741407, 103.9714175 30.7742402, 103.9714423 30.7741214, 103.9707957 30.7740219, 103.970771 30.7741407))",POINT (103.9711066 30.774131),840.6,9048.7
,36,263479304,,apartments,,,,"POLYGON ((103.9693803 30.7739968, 103.9694631 30.7740336, 103.9697446 30.7735666, 103.9696618 30.7735297, 103.9693803 30.7739968))",POINT (103.9695625 30.7737817),520.1,5598.3
,37,263479305,,apartments,,,,"POLYGON ((103.9717919 30.7731166, 103.9722195 30.7731908, 103.9722439 30.7730871, 103.9718163 30.7730128, 103.9717919 30.7731166))",POINT (103.9720179 30.7731018),489.7,5270.8
,38,263479306,,apartments,,,,"POLYGON ((103.9715269 30.7742623, 103.9719614 30.7743188, 103.9719775 30.7742276, 103.9715429 30.7741711, 103.9715269 30.7742623))",POINT (103.9717522 30.7742449),429.9,4627.2
,39,263479307,,apartments,,,,"POLYGON ((103.9710508 30.7735852, 103.9715526 30.7736626, 103.9715759 30.7735511, 103.9710741 30.7734737, 103.9710508 30.7735852))",POINT (103.9713134 30.7735681),612.5,6592.4
,40,263479308,,apartments,,,,"POLYGON ((103.9703566 30.7735602, 103.9709116 30.7738455, 103.9709849 30.7737403, 103.9704299 30.773455, 103.9703566 30.7735602))",POINT (103.9706708 30.7736502),840.9,9051.7
,41,263479309,,apartments,,,,"POLYGON ((103.97012 30.77181, 103.9704963 30.7720367, 103.9705641 30.7719535, 103.9701878 30.7717269, 103.97012 30.77181))",POINT (103.9703421 30.7718818),494.8,5325.7
,42,263479310,,apartments,,,,"POLYGON ((103.9689379 30.7726308, 103.9693528 30.7728298, 103.9694094 30.7727428, 103.9689944 30.7725438, 103.9689379 30.7726308))",POINT (103.9691736 30.7726868),502.2,5405.4
,43,263479311,,apartments,,,,"POLYGON ((103.9697599 30.773422, 103.9698423 30.7734616, 103.970143 30.7730001, 103.9700606 30.7729604, 103.9697599 30.773422))",POINT (103.9699515 30.773211),529.7,5702.2
,44,263479312,,apartments,,,,"POLYGON ((103.9698257 30.7723752, 103.9701779 30.7725521, 103.9702388 30.7724625, 103.9698866 30.7722856, 103.9698257 30.7723752))",POINT (103.9700323 30.7724189),448.9,4831.9
,45,263479313,,apartments,,,,"POLYGON ((103.9709672 30.7751494, 103.9716941 30.7753401, 103.9717407 30.7752089, 103.9710138 30.7750182, 103.9709672 30.7751494))",POINT (103.9713539 30.7751791),1105.6,11900.3
,46,263479314,,apartments,,,,"POLYGON ((103.9704498 30.7723897, 103.9705372 30.772432, 103.9707591 30.7720935, 103.9706718 30.7720512, 103.9704498 30.7723897))",POINT (103.9706045 30.7722416),413.1,4446.8
,47,263479315,,apartments,,,,"POLYGON ((103.972124 30.7740741, 103.972254 30.7740949, 103.9723723 30.7735477, 103.9722423 30.7735269, 103.972124 30.7740741))",POINT (103.9722482 30.7738109),780.5,8400.8
,48,263479316,,apartments,,,,"POLYGON ((103.9679499 30.7735053, 103.9685049 30.7737906, 103.9685782 30.7736854, 103.9680232 30.7734, 103.9679499 30.7735053))",POINT (103.968264 30.7735953),841.3,9055.2
,49,263479317,,apartments,,,,"POLYGON ((103.9716813 30.7736764, 103.9720705 30.7737482, 103.9720949 30.7736505, 103.9717057 30.7735786, 103.9716813 30.7736764))",POINT (103.9718881 30.7736634),422,4542.7
,50,263479318,,apartments,,,,"POLYGON ((103.9704397 30.7746436, 103.9709543 30.7748482, 103.9710055 30.774753, 103.9704909 30.7745485, 103.9704397 30.7746436))",POINT (103.9707226 30.7746983),630.3,6784.5
,51,263479319,,apartments,,,,"POLYGON ((103.9712181 30.7724797, 103.9718389 30.7728805, 103.9719417 30.7727629, 103.9713209 30.7723622, 103.9712181 30.7724797))",POINT (103.9715799 30.7726213),1210.8,13032.5
