name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
ブールバール　Boulevard,0,23720051,0,1,1,108.23,,,,tertiary,5,"LINESTRING (132.7166393 34.4057888, 132.7172218 34.4058782, 132.7177858 34.4060076)",auto;bike;walk,0,0,,
ブールバール　Boulevard,1,23720051,1,2,1,179.44,,,,tertiary,5,"LINESTRING (132.7177858 34.4060076, 132.7180036 34.4060461, 132.7188539 34.4061848, 132.7195244 34.4062992, 132.7197000 34.4063258)",auto;bike;walk,0,0,,
ブールバール,2,25104941,3,0,1,286.07,,,,tertiary,5,"LINESTRING (132.7197000 34.4062540, 132.7195360 34.4062343, 132.7182097 34.4060032, 132.7166393 34.4057888)",auto;bike;walk,0,0,,
イチョウ通り,3,25128691,4,5,1,20.97,,,,service,8,"LINESTRING (132.7145529 34.4054976, 132.7145381 34.4053089)",bike;walk,1,0,,
イチョウ通り,4,25128691,5,4,1,20.97,,,,service,8,"LINESTRING (132.7145381 34.4053089, 132.7145529 34.4054976)",bike;walk,1,0,,
イチョウ通り,5,25128691,5,6,1,67.51,,,,service,8,"LINESTRING (132.7145381 34.4053089, 132.7145244 34.4047002)",bike;walk,1,0,,
イチョウ通り,6,25128691,6,5,1,67.51,,,,service,8,"LINESTRING (132.7145244 34.4047002, 132.7145381 34.4053089)",bike;walk,1,0,,
イチョウ通り,7,25128691,6,7,1,74.53,,,,service,8,"LINESTRING (132.7145244 34.4047002, 132.7145236 34.4045398, 132.7144980 34.4040285)",bike;walk,1,0,,
イチョウ通り,8,25128691,7,6,1,74.53,,,,service,8,"LINESTRING (132.7144980 34.4040285, 132.7145236 34.4045398, 132.7145244 34.4047002)",bike;walk,1,0,,
イチョウ通り,9,25128691,7,8,1,17.42,,,,service,8,"LINESTRING (132.7144980 34.4040285, 132.7144936 34.4039401, 132.7144936 34.4038715)",bike;walk,1,0,,
イチョウ通り,10,25128691,8,7,1,17.42,,,,service,8,"LINESTRING (132.7144936 34.4038715, 132.7144936 34.4039401, 132.7144980 34.4040285)",bike;walk,1,0,,
イチョウ通り,11,25128691,8,9,1,219.47,,,,service,8,"LINESTRING (132.7144936 34.4038715, 132.7144936 34.4036752, 132.7145432 34.4035432, 132.7146506 34.4034533, 132.7147924 34.4034088, 132.7150471 34.4033962, 132.7152489 34.4033627, 132.7153863 34.4033098, 132.7154053 34.4032914, 132.7154667 34.4032196, 132.7154807 34.4030903, 132.7154292 34.4029628, 132.7152919 34.4028425, 132.7151116 34.4027291, 132.7149443 34.4026596)",bike;walk,1,0,,
イチョウ通り,12,25128691,9,8,1,219.47,,,,service,8,"LINESTRING (132.7149443 34.4026596, 132.7151116 34.4027291, 132.7152919 34.4028425, 132.7154292 34.4029628, 132.7154807 34.4030903, 132.7154667 34.4032196, 132.7154053 34.4032914, 132.7153863 34.4033098, 132.7152489 34.4033627, 132.7150471 34.4033962, 132.7147924 34.4034088, 132.7146506 34.4034533, 132.7145432 34.4035432, 132.7144936 34.4036752, 132.7144936 34.4038715)",bike;walk,1,0,,
イチョウ通り,13,25128691,9,10,1,86.03,,,,service,8,"LINESTRING (132.7149443 34.4026596, 132.7148030 34.4026009, 132.7145799 34.4025513, 132.7143481 34.4025088, 132.7143321 34.4022525)",bike;walk,1,0,,
イチョウ通り,14,25128691,10,9,1,86.03,,,,service,8,"LINESTRING (132.7143321 34.4022525, 132.7143481 34.4025088, 132.7145799 34.4025513, 132.7148030 34.4026009, 132.7149443 34.4026596)",bike;walk,1,0,,
