name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,236,893774820,,yes,,,,"POLYGON ((120.196723 30.2902975, 120.1968127 30.2901853, 120.1972786 30.290463, 120.197189 30.2905752, 120.196723 30.2902975))",POINT (120.1970008 30.2903802),822.4,8852.4
,237,893774821,,yes,,,,"POLYGON ((120.1962879 30.2901134, 120.1964804 30.2897512, 120.1967155 30.2898443, 120.196523 30.2902066, 120.1962879 30.2901134))",POINT (120.1965017 30.2899789),1098.6,11825.7
,238,893774822,,yes,,,,"POLYGON ((120.1969143 30.289903, 120.196942 30.2897325, 120.1975064 30.2898009, 120.1974436 30.2901875, 120.1972447 30.2901634, 120.1972798 30.2899472, 120.1969143 30.289903))",POINT (120.1972571 30.2899185),1512.6,16281.1
,239,893774823,,yes,,,,"POLYGON ((120.1974771 30.2907729, 120.1975103 30.2905714, 120.1978407 30.2906119, 120.1978075 30.2908134, 120.1974771 30.2907729))",POINT (120.1976589 30.2906924),723.8,7790.7
,240,893774824,,yes,,,,"POLYGON ((120.1975841 30.2902501, 120.1976173 30.2900485, 120.1979477 30.290089, 120.1979145 30.2902906, 120.1975841 30.2902501))",POINT (120.1977659 30.2901696),724.1,7794.6
,241,893774825,,yes,,,,"POLYGON ((120.1982175 30.2909767, 120.198271 30.2906957, 120.1985991 30.2907423, 120.1985457 30.2910233, 120.1982175 30.2909767))",POINT (120.1984083 30.2908595),1009.2,10862.6
,242,893774826,,yes,,,,"POLYGON ((120.1982463 30.2904586, 120.1982764 30.2902701, 120.1986757 30.2903177, 120.1986456 30.2905062, 120.1982463 30.2904586))",POINT (120.198461 30.2903882),817.4,8797.9
,243,893774827,,yes,,,,"POLYGON ((120.1987906 30.2912092, 120.1988196 30.291114, 120.1992089 30.2912025, 120.1991968 30.2912421, 120.1994887 30.2913084, 120.1994574 30.2914109, 120.199136 30.2913378, 120.1991503 30.2912909, 120.1987906 30.2912092))",POINT (120.1991462 30.2912609),778.7,8381.6
,244,893774828,,yes,,,,"POLYGON ((120.1988661 30.2908943, 120.1989001 30.2907901, 120.1995212 30.2909414, 120.1994872 30.2910456, 120.1988661 30.2908943))",POINT (120.1991937 30.2909179),744.5,8013.5
,245,893774829,,yes,,,,"POLYGON ((120.198848 30.2903775, 120.1988896 30.2901768, 120.1993014 30.2902405, 120.1992598 30.2904411, 120.198848 30.2903775))",POINT (120.1990747 30.290309),908.7,9781.5
,246,893774830,,yes,,,,"POLYGON ((120.1995596 30.2909628, 120.1995813 30.2908999, 120.1989373 30.2907345, 120.1989765 30.2906209, 120.1997013 30.2908072, 120.1996405 30.2909836, 120.1995596 30.2909628))",POINT (120.1993362 30.2907808),1013.7,10911.7
,247,893774831,,yes,,,,"POLYGON ((120.1993328 30.2906758, 120.199358 30.2905614, 120.1997175 30.2906205, 120.1996923 30.2907348, 120.1993328 30.2906758))",POINT (120.1995251 30.2906481),453.9,4886
,248,893774832,,yes,,,,"POLYGON ((120.1994327 30.2903187, 120.1994623 30.2901717, 120.1998191 30.2902255, 120.1997766 30.290436, 120.1995714 30.2904051, 120.1995843 30.2903415, 120.1994327 30.2903187))",POINT (120.1996367 30.2902953),718.9,7738.3
,249,893774838,,yes,,,,"POLYGON ((120.1996318 30.2916989, 120.1996563 30.2915618, 120.2000685 30.2916168, 120.200044 30.2917539, 120.1996318 30.2916989))",POINT (120.1998502 30.2916578),616.6,6636.7
,250,893774839,,yes,,,,"POLYGON ((120.1997012 30.2913875, 120.1997258 30.2912504, 120.2001379 30.2913053, 120.2001134 30.2914425, 120.1997012 30.2913875))",POINT (120.1999196 30.2913464),616.7,6638.5
,251,893774840,,yes,,,,"POLYGON ((120.19979 30.2910205, 120.1998145 30.2908834, 120.2002267 30.2909383, 120.2002021 30.2910755, 120.19979 30.2910205))",POINT (120.2000084 30.2909794),616.7,6638.5
,252,893774841,,yes,,,,"POLYGON ((120.2001932 30.2913108, 120.2002102 30.2912166, 120.2004912 30.2912545, 120.2004742 30.2913486, 120.2001932 30.2913108))",POINT (120.2003422 30.2912826),288.8,3108.4
,253,893774842,,yes,,,,"POLYGON ((120.20031 30.2910977, 120.200327 30.2910035, 120.2006081 30.2910414, 120.200591 30.2911356, 120.20031 30.2910977))",POINT (120.200459 30.2910695),289,3110.9
,254,893774843,,yes,,,,"POLYGON ((120.1999034 30.2906973, 120.1999537 30.2905177, 120.2002904 30.290588, 120.20024 30.2907677, 120.1999034 30.2906973))",POINT (120.2000969 30.2906427),682.2,7343.5
,255,893774844,,yes,,,,"POLYGON ((120.200383 30.2907673, 120.2005654 30.2908831, 120.2007076 30.2908808, 120.2007397 30.2908576, 120.2004608 30.2906654, 120.2004098 30.2907002, 120.200383 30.2907673))",POINT (120.2005421 30.2907909),393.9,4239.6
,256,893774855,,yes,,,,"POLYGON ((120.1982924 30.2922746, 120.1983919 30.2921623, 120.1985991 30.2922992, 120.1984996 30.2924114, 120.1982924 30.2922746))",POINT (120.1984457 30.2922869),392.9,4229.6
,257,893774856,,yes,,,,"POLYGON ((120.1985964 30.2924755, 120.1986959 30.2923632, 120.1989031 30.2925, 120.1988037 30.2926123, 120.1985964 30.2924755))",POINT (120.1987498 30.2924877),393,4230.1
,258,893774857,,yes,,,,"POLYGON ((120.1989373 30.292665, 120.1990368 30.2925527, 120.199244 30.2926895, 120.1991446 30.2928018, 120.1989373 30.292665))",POINT (120.1990907 30.2926772),393,4230.1
,259,893774858,,yes,,,,"POLYGON ((120.1986122 30.2918497, 120.1987128 30.2917355, 120.1991454 30.2920195, 120.1990448 30.2921338, 120.1986122 30.2918497))",POINT (120.1988788 30.2919346),831.2,8946.8
,260,893774859,,yes,,,,"POLYGON ((120.1992193 30.2921208, 120.1993072 30.2920232, 120.1996316 30.2922409, 120.1995438 30.2923385, 120.1992193 30.2921208))",POINT (120.1994255 30.2921808),541.2,5825.9
,261,893774863,,yes,,,,"POLYGON ((120.1993823 30.2918843, 120.1994413 30.2918069, 120.1997094 30.2919594, 120.1996504 30.2920367, 120.1993823 30.2918843))",POINT (120.1995458 30.2919218),316.8,3410.4
,262,893774879,,apartments,,,,"POLYGON ((120.195976 30.2939849, 120.1960467 30.2938321, 120.1962379 30.2938474, 120.1965139 30.2939849, 120.1963971 30.2940797, 120.1962272 30.2939941, 120.195976 30.2939849))",POINT (120.196234 30.293945),720.9,7760.1
,263,893774880,,apartments,,,,"POLYGON ((120.1965307 30.2942247, 120.196653 30.2940831, 120.1970729 30.2943533, 120.1969505 30.294495, 120.1965307 30.2942247))",POINT (120.1968018 30.294289),986.1,10614
,264,893774881,,apartments,,,,"POLYGON ((120.1960574 30.2947215, 120.1961866 30.2946512, 120.196452 30.2948208, 120.1966237 30.2948193, 120.1966414 30.2949064, 120.1964202 30.2949812, 120.1960574 30.2947215))",POINT (120.1963564 30.2948263),826.4,8895.2
,265,893774890,,yes,,,,"POLYGON ((120.196512 30.2927402, 120.1969633 30.2922909, 120.197687 30.2927894, 120.1972601 30.2933159, 120.196512 30.2927402))",POINT (120.1971073 30.2927905),6339.2,68234.5
,266,893774906,,,parking,,,"POLYGON ((120.1979147 30.2934918, 120.1981412 30.2936385, 120.1980739 30.2937577, 120.1983801 30.2939869, 120.1986774 30.2935483, 120.1981093 30.2932198, 120.1979147 30.2934918))",POINT (120.1982922 30.2935874),3078.7,33138.5
,267,893774907,,,,pitch,,"POLYGON ((120.1976312 30.2940561, 120.1978312 30.2937933, 120.1980134 30.2938911, 120.1978117 30.2941585, 120.1976312 30.2940561))",POINT (120.197822 30.293975),726.5,7820.4
,268,893774908,,,,pitch,,"POLYGON ((120.1974067 30.2942253, 120.1975266 30.2940811, 120.1977073 30.2941931, 120.1975874 30.2943373, 120.1974067 30.2942253))",POINT (120.197557 30.2942092),420.8,4529
,269,893774930,,apartments,,,,"POLYGON ((120.1994062 30.2939387, 120.1995159 30.2938254, 120.1999285 30.2941231, 120.1998187 30.2942365, 120.1994062 30.2939387))",POINT (120.1996674 30.2940309),846.5,9111.9
,270,893774931,,apartments,,,,"POLYGON ((120.2000141 30.2944271, 120.2001238 30.2943138, 120.2005364 30.2946115, 120.2004266 30.2947249, 120.2000141 30.2944271))",POINT (120.2002753 30.2945193),846.5,9111.8
,271,893774932,,apartments,,,,"POLYGON ((120.2005097 30.2948667, 120.2006041 30.2947729, 120.2012719 30.295274, 120.2011774 30.2953679, 120.2005097 30.2948667))",POINT (120.2008908 30.2950704),1172.2,12617.1
,272,893774933,,apartments,,,,"POLYGON ((120.2012514 30.2947391, 120.201338 30.2946364, 120.2016823 30.2948528, 120.2015956 30.2949556, 120.2012514 30.2947391))",POINT (120.2014669 30.294796),576.8,6208.3
,273,893774934,,apartments,,,,"POLYGON ((120.2007409 30.2943624, 120.2007569 30.2942615, 120.2012226 30.2943168, 120.2012066 30.2944176, 120.2007409 30.2943624))",POINT (120.2009817 30.2943396),509.9,5488.4
,274,893774935,,apartments,,,,"POLYGON ((120.201216 30.2938912, 120.201232 30.2937903, 120.2016977 30.2938456, 120.2016817 30.2939464, 120.201216 30.2938912))",POINT (120.2014568 30.2938684),509.9,5488.4
,275,893774936,,apartments,,,,"POLYGON ((120.2016027 30.2933171, 120.2016212 30.2932175, 120.2020065 30.2932707, 120.2019881 30.2933703, 120.2016027 30.2933171))",POINT (120.2018046 30.2932939),419.4,4514.9
,276,893774937,,apartments,,,,"POLYGON ((120.2011499 30.2930247, 120.2011683 30.292925, 120.2015537 30.2929782, 120.2015352 30.2930778, 120.2011499 30.2930247))",POINT (120.2013517 30.2930014),419.6,4517
,277,893774938,,apartments,,,,"POLYGON ((120.2006595 30.2935106, 120.200678 30.2934109, 120.2010633 30.2934641, 120.2010449 30.2935637, 120.2006595 30.2935106))",POINT (120.2008614 30.2934873),419.6,4517
,278,893774939,,apartments,,,,"POLYGON ((120.2002205 30.2939581, 120.200239 30.2938585, 120.2006244 30.2939117, 120.2006059 30.2940113, 120.2002205 30.2939581))",POINT (120.2004225 30.2939349),419.5,4515.8
,279,893774940,,apartments,,,,"POLYGON ((120.1997816 30.293567, 120.1998 30.2934673, 120.2001854 30.2935205, 120.2001669 30.2936201, 120.1997816 30.293567))",POINT (120.1999834 30.2935437),419.6,4517
,280,893774941,,apartments,,,,"POLYGON ((120.2001365 30.2931476, 120.2001549 30.293048, 120.2005403 30.2931012, 120.2005219 30.2932008, 120.2001365 30.2931476))",POINT (120.2003384 30.2931244),419.5,4515.2
